comment,label
আল্লাহ আমাদের ঈমানকে বৃদ্ধি করেন।,religious
হে আল্লাহ আপনি আমাদের সবাইকে হেদায়েত দান করুন,religious
ইউসুফ জুলেখার মধ্যে দেখছি যে টাকার বিনিময়ে বিধর্মীরা ইসলাম থেকে অন্য ধর্মে যাওয়ার জন্য অনুরোধ করে এখন সেটা বাস্তবে দেখলাম,religious
আল্লাহ আমাদের এদের থেকে হেফাজত করুন আমীন,religious
আমাকে একজন মেসেজ করে বিভিন্ন উল্টাপাল্টা ভুয়া হাদিস ভুয়া যুক্তি দিতে আসছিলো কুরআন নিয়ে ভুল তথ্য দিতে আসছিলো আলহামদুলিল্লাহ বেশি কিছু বলতে পারেনি সবাই সাবধান থাকা জরুরি এদের থেকে আল্লাহ হেফাজত করুক সবাইকে আমিন।,religious
"এখন নির্বোধেরা বলবে, কিসে মুসলমানদের ফিরিয়ে দিল তাদের ঐ কেবলা থেকে, যার উপর তারা ছিল? আপনি বলুনঃ পূর্ব ও পশ্চিম আল্লাহরই। তিনি যাকে ইচ্ছা সরল পথে চালান।",religious
"দাজ্জাল তো একা ফিৎনা ছড়াবে না, এগুলা হচ্ছে দাজ্জালের সৈনিক",religious
তোরা তো সবসময় ইসলামের দাওয়াত দিস ওরা দিলে সমস্যা কি,religious
"আপনারা এগুলো করেন, দাওয়াত দেন।তারা করলেই দোষ?",religious
আল্লাহ আমাদেরকে হেফাজত করুক। আমিন।,religious
Khalid Hasan Rubel ওপেন হওয়া শুরু করছে আর কি দেখতে হবে আল্লাহ্ ভালো জানে,religious
ভাই সত্যি খুব ভয়ানক বিষয়!!|আল্লাহ আমাদের এ সকল জিনিস থেকে হেফাজত রাখুন আমিন,religious
ট্রাক ভর্তি টাকা এনে সামনে ঢেলে দিলেও ইসলাম ছাড়বোনা ইনশাআল্লাহ। মৃত্যুর আগ পর্যন্ত যেন ঈমান হারা না হই। আল্লাহ আমাদের সকল মুসলিম জাতিকে হেফাজতে রাখুক।,religious
জীবন দিয়ে দিব তারপরও ঈমান বিক্রি করব না ফাঁসিতে দাঁড়াতে রাজি আছি ইসলামকে বিক্রি করব না,religious
আল্লাহ তায়ালা আমাদের ঈমান শক্তি বৃদ্ধি করুক আমীন,religious
কি বলেন ভাই আপনাকে যারা এসব লিখে তাদেরকে আল্লাহ হেদায়েত দান করুক আমিন দোয়া রইলো,religious
